MXP HONG KONG,1910,1910 - Computer Equipment,1910 - Computer Equipment,1650 - Computers - At Cost
MXP HONG KONG,1911,1910 - Computer Equipment:1911 - Cost,1911 - Cost,1650 - Computers - At Cost
MXP HONG KONG,1912,1910 - Computer Equipment:1912 - Accumulated Depn,1912 - Accumulated Depn,1660 - Computers - Accum Depn
MXP HONG KONG,1950,1950 - Fixtures & Fittings,1950 - Fixtures & Fittings,1680 - Fixtures - At Cost
MXP HONG KONG,1951,1950 - Fixtures & Fittings:1951 - Accumulated Depreciation,1951 - Accumulated Depreciation,1690 - Fixtures - Accum Depn
MXP HONG KONG,1952,1950 - Fixtures & Fittings:1952 - Cost,1952 - Cost,1680 - Fixtures - At Cost
MXP HONG KONG,2000,2000 - Accounts Payable,2000 - Accounts Payable,2010 - Trade Creditors
MXP HONG KONG,2060,2060 - Other Payables,2060 - Other Payables,2020 - Other Creditors
MXP HONG KONG,2070,2070 - Loans from Affiliate Companies,2070 - Loans from Affiliate Companies,2190 - Loans from Affilites - Non Specific
MXP HONG KONG,2080,2070 - Loans from Affiliate Companies:2080 - Loans ITH,2080 - Loans ITH,2160 - Loans - ITH
MXP HONG KONG,2085,2070 - Loans from Affiliate Companies:2085 - Loan from G C Parsons,2085 - Loan from G C Parsons,2210 - Loans - G C Parsons
MXP HONG KONG,2090,2070 - Loans from Affiliate Companies:2090 - Loan Satoluja Holdings Pty Ltd,2090 - Loan Satoluja Holdings Pty Ltd,2150 - Loans - Satoluja
MXP HONG KONG,2095,2070 - Loans from Affiliate Companies:2095 - Loans from G Wilk,2095 - Loans from G Wilk,2220 - Loans - G Wilk
MXP HONG KONG,2100,2100 - Payroll Liabilities,2100 - Payroll Liabilities,2410 - Payroll Liabilities
MXP HONG KONG,2200,2200 - GST Control,2200 - GST Control,2610 - GST Control
MXP HONG KONG,2710,2710 - Prepaid Maintenance,2710 - Prepaid Maintenance,2310 - Prepaid Maintenance
MXP HONG KONG,2850,2850 - Withholding Tax,2850 - Withholding Tax,2620 - Taxation Payable
MXP HONG KONG,2860,2860 - Accrued Expense,2860 - Accrued Expense,2510 - Accrued Expenses
MXP HONG KONG,2870,2870 - Taxation Payable,2870 - Taxation Payable,2620 - Taxation Payable
MXP HONG KONG,2880,2880 - Deferred Taxation,2880 - Deferred Taxation,2630 - Deferred Taxation
MXP HONG KONG,3000,3000 - Opening Bal Equity,3000 - Opening Bal Equity,3100 - Opening Balance Equity
MXP HONG KONG,3100,3100 - Share Capital,3100 - Share Capital,3200 - Share Capital
MXP HONG KONG,3200,3200 - Retained Earnings,3200 - Retained Earnings,3300 - Retained Earnings
MXP HONG KONG,3300,3300 - Share Premium,3300 - Share Premium,3400 - Share Premium
MXP HONG KONG,4010,4010 - SW Licenses,4010 - SW Licenses,4010 - Software Licence Fees
MXP HONG KONG,4020,4020 - Software M&S Income,4020 - Software M&S Income,4020 - Support and Upgrade Fees
